Opening Hours,Popular Dishes,Detailed Address
"['Mon: 11:30 AM - 2:30 PM 5:00 PM - 10:00 PM', 'Tue: 11:30 AM - 2:30 PM 5:00 PM - 10:00 PM', 'Wed: 11:30 AM - 2:30 PM 5:00 PM - 10:00 PM', 'Thu: 11:30 AM - 2:30 PM 5:00 PM - 10:00 PM', 'Fri: 11:30 AM - 2:30 PM 5:00 PM - 10:00 PM', 'Sat: 4:00 PM - 10:00 PM', 'Sun: 5:00 PM - 9:00 PM']","['Burrata', 'Lobster Garganelli Calabrese', 'Grilled Octopus', 'Red Snapper Crudo', 'Lobster Pasta', 'Margherita Pizza', 'Tuna Tartare', 'Rigatoni Alla Norma', 'Lamb Chops', 'Pappardelle Bolognese', 'West Coast Oysters', 'Carnaroli Risotto', 'Italian Siesta', 'Orchiette Pasta', 'Branzino', 'Beef Carpaccio', 'Caviar Pizza', 'Chocolate Budino', 'Semifreddo']","129 W 52nd StNew York, NY 10019"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Crying Tiger Special', 'Khao Soi Gai Special', 'Pad See Ew', 'Pad Thai', 'Steamed Fish with Thai Herbs Special', 'Pad Ki Mao', 'Bua Loy', 'Fried Fish with Chu Cherry Curry Special', 'Goong Yang', 'Muk Tom Nam Dum', 'Tom Yum Noodle Soup', 'Tom Kha Kai', 'Khai Jeaw Poo']","404 W 49thNew York, NY 10019"
"['Mon: 8:30 AM - 9:00 PM', 'Tue: 8:30 AM - 9:00 PM', 'Wed: 8:30 AM - 9:00 PM', 'Thu: 8:30 AM - 9:00 PM', 'Fri: 8:30 AM - 9:00 PM', 'Sat: 8:30 AM - 9:00 PM', 'Sun: 8:30 AM - 9:00 PM']","['Berry French Toast', 'Avocado Toast', 'Nova Benny', 'Cheddar Waffle', 'Fish Tacos', 'Fried Chicken Sandwich', 'Breakfast Sandwich', 'Tomato Soup', 'Turkey Burger']","132 W 31st StNew York, NY 10001"
"['Mon: 11:30 AM - 3:00 PM 5:00 PM - 1:00 AM (Next day)', 'Tue: 11:30 AM - 3:00 PM 5:00 PM - 1:00 AM (Next day)', 'Wed: 11:30 AM - 3:00 PM 5:00 PM - 1:00 AM (Next day)', 'Thu: 11:30 AM - 3:00 PM 5:00 PM - 1:00 AM (Next day)', 'Fri: 11:30 AM - 3:00 PM 5:00 PM - 3:30 AM (Next day)', 'Sat: 11:30 AM - 3:00 PM 5:00 PM - 3:30 AM (Next day)', 'Sun: 11:30 AM - 3:00 PM 5:00 PM - 1:00 AM (Next day)']",[],"23 W 32nd StFl 3New York, NY 10001"
"['Mon: 11:30 AM - 2:30 PM 5:00 PM - 11:00 PM', 'Tue: 11:30 AM - 2:30 PM 5:00 PM - 11:00 PM', 'Wed: 11:30 AM - 2:30 PM 5:00 PM - 11:00 PM', 'Thu: 11:30 AM - 2:30 PM 5:00 PM - 11:00 PM', 'Fri: 11:30 AM - 2:30 PM 5:00 PM - 11:00 PM', 'Sat: 11:00 AM - 2:30 PM 5:00 PM - 11:00 PM', 'Sun: 11:00 AM - 2:30 PM 5:00 PM - 11:00 PM']","['Whipped Ricotta', 'Whipped Green Tahini', 'Moroccan Fried Chicken', 'Duck Borek', 'Lamb Chops', 'Hot Kasseri', 'Fattoush Salad', 'Charred Broccoli', 'Fire Roasted Leg of Lamb', 'Kabocha Squash', 'Latkes', 'Ember Roasted Eggplant', 'Wadi Rum Jeweled Rice', 'Big Shaved Vegetable Fattoush', 'Yemeni Kebab Filet Mignon', 'Little Gem Salad', 'Grilled Artichokes', 'Grilled Bazlama', 'Caesar Salad', 'Little Gem Caesar']","385 9th AveSte 85New York, NY 10001"
"['Mon: 5:00 PM - 11:00 PM', 'Tue: 5:00 PM - 11:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 11:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 5:00 PM - 11:00 PM', 'Sun: 4:00 PM - 10:00 PM']","['Tahini Soft Serve', 'Fish in a Cage', 'Joojeh Chicken', 'Lafa', 'Roasted Cauliflower', 'Heirloom Tomato Salad', 'Smoked Arctic Char', 'Steak Shish Kebab', 'Artic Char Meatballs', 'Crispy Squash Blossoms', 'Tuna Meatballs', 'Lamb Skewer Labneh', 'Roasted Delicata Squash', 'Jeweled Rice', 'Halva Floss', 'Pea Party Salad', 'Salt Cod', 'Crispy Fairytale Eggplant', 'Roasted Whipped Garlic Aka Toum', 'Shrimp Skewers']","230 9th AveNew York, NY 10001"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:30 PM', 'Sat: 11:00 AM - 10:30 PM', 'Sun: 11:00 AM - 10:00 PM']",[],"48 W 48th StNew York, NY 10036"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 12:00 AM (Next day)', 'Wed: 11:30 AM - 12:00 AM (Next day)', 'Thu: 11:30 AM - 12:00 AM (Next day)', 'Fri: 11:30 AM - 12:00 AM (Next day)', 'Sat: 11:00 AM - 12:00 AM (Next day)', 'Sun: 10:30 AM - 10:00 PM']",[],"120 West 44th StNew York, NY 10036"
"['Mon: 2:00 PM - 2:00 AM (Next day)', 'Tue: 2:00 PM - 2:00 AM (Next day)', 'Wed: 2:00 PM - 2:00 AM (Next day)', 'Thu: 12:00 PM - 2:00 AM (Next day)', 'Fri: 12:00 PM - 4:00 AM (Next day)', 'Sat: 11:00 AM - 4:00 AM (Next day)', 'Sun: 11:00 AM - 2:00 AM (Next day)']","['Buffalo Chicken Spring Rolls', 'Eggplant Chips', 'Thai Deviled Eggs', 'Grilled Shrimp Tacos', 'Avocado Toast']","204 W 55th StNew York, NY 10019"
"['Mon: 11:30 AM - 8:30 PM', 'Tue: 11:30 AM - 8:30 PM', 'Wed: 11:30 AM - 8:30 PM', 'Thu: 11:30 AM - 8:30 PM', 'Fri: 11:30 AM - 8:30 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Pork Dumplings', 'Crab Meat with Pork Steamed Soup Buns', 'Hong Kong Hot and Sour Soup', 'Sesame Chicken', 'Crispy Shredded Spicy Beef', 'Orange Chicken', 'General Tso Tofu', 'Shanghai Spring Rolls', 'Young Chow Fried Rice', 'Pan Fried Noodles', 'Lo Mein', 'Shanghai Rice Cake', 'Crispy Pork Chops with Peppery Salt', 'Rice Cakes', 'Beef Scallion Sandwich', 'Vegetable Dumplings', 'Spicy Cold Cucumber Salad', 'Minced Chicken Corn Soup', '1/2 Crispy Duck with Peppery Salt', 'Orange Beef']","7 E 48th Stbetween Fifth and Madison avenuesNew York, NY 10017"
"['Mon: 4:00 PM - 2:00 AM (Next day)', 'Tue: 4:00 PM - 2:00 AM (Next day)', 'Wed: 4:00 PM - 2:00 AM (Next day)', 'Thu: 4:00 PM - 2:00 AM (Next day)', 'Fri: 4:00 PM - 2:00 AM (Next day)', 'Sat: 11:00 AM - 2:00 AM (Next day)', 'Sun: 11:00 AM - 2:00 AM (Next day)']","['Seared Ahi Tuna', 'Buffalo Chicken Spring Rolls', 'Pork Belly Bao Buns', 'Roasted Shiracha Cauliflower Taco', 'Fried Chicken Sandwich', 'Deviled Eggs Tostada', 'Lamb Burger', 'Lamb Sliders', 'Chicken Wings', 'Turkey Burger', 'Tempura Battered Fish Tacos', 'Chicken Tenders']","307 W 47th StNew York, NY 10036"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 5:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Birria Tacos', 'Birria Tijuana', 'Esquites', 'Baja Style Tacos', 'Lomo Saltado Steak', 'Duck Tacos', 'Flan', 'Churros', 'Mar Y Tierra Tacos', 'Chicken Enchiladas', 'Seafood Chaufa', 'Chicken Con Mole', 'Ceviche Frida', 'Chicken Flautas', 'Fish Tacos', 'Drunken Mussels', 'Pollo Asado', 'Rivera', 'Tuna Tostadas', 'Tres Leches Cake']","214 E 52nd StNew York, NY 10022"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 11:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"34 W 35th StNew York, NY 10001"
"['Mon: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM', 'Tue: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM', 'Wed: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM', 'Thu: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM', 'Fri: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM', 'Sat: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM', 'Sun: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM']","['Omu Soba', 'Mew Special Roll', 'Kimchi Udon', 'Salmon Sashimi Tacos', 'Fried Chicken', 'Yellowtail Carpaccio', 'Garlic Fried Rice', 'Soba Noodles Wrapped', 'Udon Noodles', 'Pork Belly', 'Dynamite Roll', 'Black Dragon Roll', 'Miso Ramen', 'Volcano Roll', 'Fried Octopus', 'Tuna Tataki', 'Super Mew Roll', 'Seared Salmon Sushi', 'Creamy Udon', 'Spicy Tuna Roll']","53 W 35th StNew York, NY 10001"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 4:30 AM - 10:00 PM', 'Sun: 4:30 PM - 9:45 PM']",[],"39 W 46th StNew York, NY 10036"
"['Mon: 4:00 PM - 11:00 PM', 'Tue: 12:00 PM - 11:00 PM', 'Wed: 12:00 PM - 11:00 PM', 'Thu: 12:00 PM - 11:00 PM', 'Fri: 12:00 PM - 12:00 AM (Next day)', 'Sat: 12:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 11:00 PM']",[],"22 W 8th StNew York, NY 10011"
"['Mon: 11:00 AM - 7:00 PM', 'Tue: 11:00 AM - 7:00 PM', 'Wed: 11:00 AM - 7:00 PM', 'Thu: 11:00 AM - 7:00 PM', 'Fri: 11:00 AM - 7:00 PM', 'Sat: 11:00 AM - 7:00 PM', 'Sun: 11:00 AM - 5:00 PM']","['Popular Noodles Soup', 'Beef Noodle Soup', 'Taiwanese Beef Soup', 'Dan Dan Noodles', 'La Mei Taiwanese Noodle', 'Hand Pulled Noodles', 'Tingly & Spicy Cumin Beef', 'Spicy Vegan Noodles', 'Cumin Lamb Noodles', 'Spicy Beef Dry Noodles', 'Mock Duck', 'Tingly Cumin Lamb', 'Dan Dan Mian', 'Lamb Dry Noodles', 'Cumin Lamb Soup', 'Spicy Cumin Noodles', 'Pork Dan Dan', 'Spicy Vegan Dan Dan', 'Chicken Wings', 'Cumin Beef Noodles']","409 W 15th StNew York, NY 10011"
"['Mon: 11:30 AM - 9:00 PM', 'Tue: 11:30 AM - 9:00 PM', 'Wed: 11:30 AM - 9:00 PM', 'Thu: 11:30 AM - 9:00 PM', 'Fri: 11:30 AM - 9:00 PM', 'Sat: 11:30 AM - 9:00 PM', 'Sun: 11:30 AM - 9:00 PM']","['Pork Katsu', 'Miso Berkshire Pork Katsus', 'Cabbage Salad', 'Pork Loin', 'Berkshire Loin Katsu', 'Pork Cutlet', 'Fried Pork', 'Chicken Katsu Curry', 'Pork Tenderloin', 'Shredded Cabbage', 'Katsu Curry Udon', 'Tenderloin Katsu', 'Deep Fried Slabs', 'Chicken Cutlet Curry', 'Fried Oysters', 'Kurobuta Katsu', 'Fried Chicken', 'King Salmon Katsu', 'Hire Katsu', 'Takoyaki']","11 E 47th StNew York, NY 10017"
"['Mon: Closed', 'Tue: 4:00 PM - 12:00 AM (Next day)', 'Wed: 4:00 PM - 12:00 AM (Next day)', 'Thu: 4:00 PM - 1:00 AM (Next day)', 'Fri: 4:00 PM - 2:00 AM (Next day)', 'Sat: 4:00 PM - 2:00 AM (Next day)', 'Sun: 4:00 PM - 11:00 PM']","['Takoyaki', 'Octopus', 'Crab Rangoons']","22 1/2 Ninth AveNew York, NY 10014"
"['Mon: 11:30 AM - 12:00 AM (Next day)', 'Tue: 11:30 AM - 1:00 AM (Next day)', 'Wed: 11:30 AM - 1:00 AM (Next day)', 'Thu: 11:30 AM - 1:00 AM (Next day)', 'Fri: 11:30 AM - 2:00 AM (Next day)', 'Sat: 11:30 AM - 2:00 AM (Next day)', 'Sun: 11:30 AM - 12:00 AM (Next day)']","['Sriracha Deviled Eggs', 'Fried Chicken Sliders', 'Ceviche Tacos', 'Cauliflower Fritters', 'New York Strip', 'Tuna Tartare', 'Caesar Salad', 'Hanger Steak Frites', 'Sausage Pizza', 'Cauliflower Steak', 'Mushroom Bolognese', 'Crispy Skin Salmon', 'Salmon Poke', 'Baby Kale Salad', 'Fried Chicken Sandwich']","70 W 36th StNew York, NY 10018"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:30 PM', 'Sat: 11:30 AM - 10:30 PM', 'Sun: 11:30 AM - 10:00 PM']",[],"488 9th AveNew York, NY 10018"
"['Mon: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Tue: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Wed: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Thu: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Fri: 12:00 PM - 4:00 PM 5:00 PM - 11:00 PM', 'Sat: 12:00 PM - 4:00 PM 5:00 PM - 11:00 PM', 'Sun: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM']","['Crab Curry', 'Jor Pu', 'Goong Karee', 'Steamed Fish', 'Khao Pad Mun Goong', 'Peek Gai Tod', 'Moo Hong', 'Spicy Ribs', 'Sator Goong', 'See Iew', 'Mee Pum Riang', 'Massaman Brisket', 'Mango Sticky Rice', 'Grilled Hor Mok', 'Rib Eye Kra Praw', 'Kee Mao', 'Ox Tail Soup', 'Pad Kee Mao Seafood', 'Pla Tod', 'Had Yai Fried Chicken']","749 9th AveNew York, NY 10019"
"['Mon: Closed', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 11:00 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 11:00 AM - 3:30 PM 4:00 PM - 11:00 PM', 'Sun: 11:00 AM - 3:30 PM 4:00 PM - 9:00 PM']","['Crazy Baba', 'Jerusalem Bagel', 'Overnight Lamb', 'Skirt Steak', 'Shakshuka', 'Salmon Skewers', 'Grilled Salmon', 'Lamb Kofta', 'Eggplant Arancini', 'Mediterranean Ceviche', 'Lamb Burger', 'Chicken Shawarma', 'Oyster Mushroom', 'Burekas Benedict', 'Schnitzel Sandwich', 'Zhug', 'Shawarma Plate', 'Chicken Skewer', 'Pickled Labneh', 'French Toast']","182 8th AveNew York, NY 10011"
"['Mon: 11:00 AM - 9:45 PM', 'Tue: 11:00 AM - 9:45 PM', 'Wed: 11:00 AM - 9:45 PM', 'Thu: 11:00 AM - 10:15 PM', 'Fri: 11:00 AM - 10:15 PM', 'Sat: 11:00 AM - 10:15 PM', 'Sun: 11:00 AM - 9:45 PM']",[],"13 E 37th StNew York, NY 10016"
"['Mon: 12:00 PM - 11:00 PM', 'Tue: 12:00 PM - 11:00 PM', 'Wed: 12:00 PM - 11:00 PM', 'Thu: 12:00 PM - 12:00 AM (Next day)', 'Fri: 12:00 PM - 1:00 AM (Next day)', 'Sat: 12:00 PM - 1:00 AM (Next day)', 'Sun: 12:00 PM - 11:00 PM']","['Steamed Egg', 'Beef Package', 'Pork Belly', 'Short Rib', 'Beef Tartare', 'Cold Buckwheat Noodle', 'Spicy Buckwheat Noodles', 'Kimchi Stew', 'Beef Combo', 'Pork Jowl', 'Japchae', 'Spicy Korean Cold Noodles', 'Meat Skirt Steaks', 'Ribeye', 'Meat Package', 'Yuzu Soft Serve']","315 5th Ave3FLNew York, NY 10016"
"['Mon: 5:00 PM - 12:00 AM (Next day)', 'Tue: 5:00 PM - 12:00 AM (Next day)', 'Wed: 5:00 PM - 12:00 AM (Next day)', 'Thu: 5:00 PM - 12:00 AM (Next day)', 'Fri: 5:00 PM - 2:00 AM (Next day)', 'Sat: 5:00 PM - 2:00 AM (Next day)', 'Sun: 5:00 PM - 12:00 AM (Next day)']","['Grilled Beef Tongue', 'Takoyaki', 'Motsu-ni', 'Beef Curry Rice with Deep Fried Pork Cutlet', 'Grilled Dried Squid', 'Rainbow Roll', 'Pork Rib Yakitori 3pc', 'Snapper Sashimi 5pc']","358 W 46th StNew York, NY 10036"
"['Mon: 5:00 PM - 10:30 PM', 'Tue: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM', 'Wed: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM', 'Thu: 12:00 PM - 2:30 PM 5:00 PM - 11:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 5:00 PM - 11:00 PM', 'Sun: 5:00 PM - 10:30 PM']","['Eel Club', 'Duck Pie', 'Duck Clay Pot', 'Black Cod Clay Pot', 'Royal Shumai', 'Beef Tenderloin', 'Matcha Ganache', 'Xiao Long Bao', 'Lamb Rib', 'Lobster Spring Rolls', 'Beef Carpaccio', 'Foie Gras', 'Salmon Carpaccio', 'Kung Pao Quail', 'Crystal Dumplings', 'Pea Shoot', 'Napoleon', 'Dry Hainanese Chicken', 'Diver Scallops', 'Toro Tartare']","53 W 53rd StNew York, NY 10019"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:45 PM', 'Fri: 5:00 PM - 10:45 PM', 'Sat: 5:00 PM - 10:45 PM', 'Sun: Closed']","['Curried Goat Patties', 'Egusi Dumplings', 'Curry Goat Empanadas', 'Short Rib Pastrami Suya', 'Bodega Special', 'Braised Oxtails', 'Black Bean Hummus', 'Crispy Okra', 'Rainbow Cookie Panna Cotta', 'Honeynut Piri Piri Salad', 'Brown Stew Red Snapper', 'Mom Dukes Shrimp', 'Hamachi Escovitch', 'Sofrito Roasted Chicken', 'Mango Chutney', 'Goat Curry Dumplings', 'Takeout Mushrooms', 'Peri Peri Salad', 'Curried Snow Crab', 'Pattie']","10 Lincoln Center PlzNew York, NY 10023"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 10:00 PM']",[],"9 W 32nd StNew York, NY 10001"
"['Mon: 6:00 PM - 10:30 PM', 'Tue: 6:00 PM - 10:30 PM', 'Wed: 6:00 PM - 10:30 PM', 'Thu: 6:00 PM - 10:30 PM', 'Fri: 5:00 PM - 11:30 PM', 'Sat: 5:00 PM - 11:30 PM', 'Sun: 5:00 PM - 10:30 PM']","['Truffle Mac', 'Kimchi Paella', 'Edamame Dumplings', 'Soft Shell Crab', 'Korean Popcorn Chicken', 'Crispy Chicken', 'Mac N Cheese Heaven', 'Eel Tacos', 'Lucky Noodle', 'Tuna Tataki', 'Fried Chicken', 'Pork Belly Tacos', 'Pulled Pork Taco', 'Spicy Pork Tacos', 'Duck Confit Empanadas', 'Kale Salad', 'Spice Duck Empanadas', 'Spicy Korean Chicken Wings', 'Cauliflower Fried Rice', 'Seafood Paella']","424 E 9th StNew York, NY 10009"
